session	challenge	difficulty	qubits	method	method_family	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
tree_tensor_sim_session	56_22	easy	56	quimb_gpu_all	quimb	collector_evidence:56_22:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_22.quimb_tree_graph_mps.json	quantum-junction	801d2ef			33			43.44751948211342	collector priority 90
tree_tensor_sim_session	56_23	easy	56	aer_tree_mps_all	mps	challenge-56_23.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_23.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	43.1577672380954	graph_ordered_mps_fallback
tree_tensor_sim_session	56_23	easy	56	aer_tree_mps_all	mps	challenge-56_23.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_23.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	454.71243636496365	graph_ordered_mps_fallback
tree_tensor_sim_session	56_23	easy	56	collector_snapshot	collector	collector_selected:56_23	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	56_23	easy	56	peaked_mpo_mps	mpo	challenge-56_23.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-56_23.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		2641.2958726279903	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_23	easy	56	peaked_mpo_mps	mpo	challenge-56_23.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-56_23.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		2641.2958726279903	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_23	easy	56	quimb_cpu_all	quimb	challenge-56_23.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	3811.5216554799117	graph_ordered_mps_fallback
tree_tensor_sim_session	56_23	easy	56	quimb_cpu_all	quimb	collector_evidence:56_23:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction	801d2ef			1471			3811.5216554799117	collector priority 80
tree_tensor_sim_session	56_23	easy	56	quimb_fast_cpu	quimb	challenge-56_23.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_23	easy	56	quimb_gpu_all	quimb	challenge-56_23.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	3631.819509597961	graph_ordered_mps_fallback
tree_tensor_sim_session	56_23	easy	56	quimb_gpu_all	quimb	collector_evidence:56_23:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction	801d2ef			1475			3631.819509597961	collector priority 90
tree_tensor_sim_session	56_23	easy	56	quimb_mst_cpu	quimb	challenge-56_23.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	56_23	easy	56	quimb_rcm_cpu	quimb	challenge-56_23.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	aer_tree_mps_all	mps	challenge-56_24.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	33.82813950115815	graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	aer_tree_mps_all	mps	challenge-56_24.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	337.7243708539754	graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	aer_tree_mps_all	mps	challenge-56_24.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	40.37285438599065	graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	collector_snapshot	collector	collector_selected:56_24	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	56_24	easy	56	peaked_mpo_mps	mpo	challenge-56_24.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-56_24.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_24	easy	56	peaked_mpo_mps	mpo	challenge-56_24.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_24.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_24	easy	56	quimb_cpu_all	quimb	challenge-56_24.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	20724.178879607003	graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	quimb_cpu_all	quimb	collector_evidence:56_24:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	801d2ef			444			20724.178879607003	collector priority 80
tree_tensor_sim_session	56_24	easy	56	quimb_fast_cpu	quimb	challenge-56_24.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	quimb_gpu_all	quimb	challenge-56_24.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	1615.8745195169467	graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	quimb_gpu_all	quimb	collector_evidence:56_24:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	801d2ef			441			1615.8745195169467	collector priority 90
tree_tensor_sim_session	56_24	easy	56	quimb_mst_cpu	quimb	challenge-56_24.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	quimb_rcm_cpu	quimb	challenge-56_24.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	1201.1308175509912	graph_ordered_mps_fallback
tree_tensor_sim_session	56_24	easy	56	quimb_rcm_cpu	quimb	collector_evidence:56_24:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	801d2ef			110			1201.1308175509912	collector priority 55
tree_tensor_sim_session	56_24	easy	56	sparse_beam	sparse	challenge-56_24.beam20000	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/sparse_beam/json/challenge-56_24.beam20000.json	quantum-junction-tree-tensor	7b27bc7						0.968072	-
tree_tensor_sim_session	56_24	easy	56	sparse_beam	sparse	collector_evidence:56_24:4	unknown	outputs/tree_tensor_sim/sparse_beam/json/challenge-56_24.beam20000.json	quantum-junction	801d2ef			20000			0.968072	collector priority 45
tree_tensor_sim_session	64_25	easy	64	aer_tree_mps_all	mps	challenge-64_25.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_25.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	47.842773812823	graph_ordered_mps_fallback
tree_tensor_sim_session	64_25	easy	64	collector_snapshot	collector	collector_selected:64_25	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	64_25	easy	64	peaked_mpo_mps	mpo	challenge-64_25.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-64_25.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	64_25	easy	64	peaked_mpo_mps	mpo	challenge-64_25.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-64_25.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	64_25	easy	64	quimb_cpu_all	quimb	challenge-64_25.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	21368.61016953783	graph_ordered_mps_fallback
tree_tensor_sim_session	64_25	easy	64	quimb_cpu_all	quimb	collector_evidence:64_25:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			21368.61016953783	collector priority 80
tree_tensor_sim_session	64_25	easy	64	quimb_fast_cpu	quimb	challenge-64_25.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	64_25	easy	64	quimb_gpu_all	quimb	challenge-64_25.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	3087.5471233739518	graph_ordered_mps_fallback
tree_tensor_sim_session	64_25	easy	64	quimb_gpu_all	quimb	collector_evidence:64_25:1	unknown	outputs/tree_tensor_sim/all/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			3087.5471233739518	collector priority 90
tree_tensor_sim_session	64_25	easy	64	quimb_mst_cpu	quimb	challenge-64_25.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	64_25	easy	64	quimb_rcm_cpu	quimb	challenge-64_25.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	1929.9747508540167	graph_ordered_mps_fallback
tree_tensor_sim_session	64_25	easy	64	quimb_rcm_cpu	quimb	collector_evidence:64_25:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction	801d2ef			122			1929.9747508540167	collector priority 55
tree_tensor_sim_session	64_25	easy	64	sparse_beam	sparse	challenge-64_25.beam20000	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/sparse_beam/json/challenge-64_25.beam20000.json	quantum-junction-tree-tensor	7b27bc7						0.967055	-
tree_tensor_sim_session	64_25	easy	64	sparse_beam	sparse	collector_evidence:64_25:4	unknown	outputs/tree_tensor_sim/sparse_beam/json/challenge-64_25.beam20000.json	quantum-junction	801d2ef			20000			0.967055	collector priority 45
tree_tensor_sim_session	64_26	easy	64	aer_mps_selected	mps	challenge-64_26.mps	ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	quantum-junction-tree-tensor	ebe2a6a		4096	64	12345			-
tree_tensor_sim_session	64_26	easy	64	aer_mps_selected	mps	challenge-64_26.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	quantum-junction	ebe2a6a		4096	64	12345			-
tree_tensor_sim_session	64_26	easy	64	aer_tree_mps_all	mps	challenge-64_26.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_26.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	42.17937519703992	graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	aer_tree_mps_all	mps	challenge-64_26.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_26.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	441.75875349808484	graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	aer_tree_mps_all	mps	challenge-64_26.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_26.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	39.702170576900244	graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	collector_snapshot	collector	collector_selected:64_26	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	64_26	easy	64	peaked_mpo_mps	mpo	challenge-64_26.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-64_26.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	64_26	easy	64	peaked_mpo_mps	mpo	challenge-64_26.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-64_26.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	64_26	easy	64	quimb_cpu_all	quimb	challenge-64_26.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	17448.997431343887	graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	quimb_cpu_all	quimb	collector_evidence:64_26:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction	801d2ef			501			17448.997431343887	collector priority 80
tree_tensor_sim_session	64_26	easy	64	quimb_fast_cpu	quimb	challenge-64_26.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	quimb_gpu_all	quimb	challenge-64_26.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	3774.1666177911684	graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	quimb_gpu_all	quimb	collector_evidence:64_26:1	unknown	outputs/tree_tensor_sim/all/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction	801d2ef			499			3774.1666177911684	collector priority 90
tree_tensor_sim_session	64_26	easy	64	quimb_mst_cpu	quimb	challenge-64_26.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	quimb_rcm_cpu	quimb	challenge-64_26.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	1920.2362505337223	graph_ordered_mps_fallback
tree_tensor_sim_session	64_26	easy	64	quimb_rcm_cpu	quimb	collector_evidence:64_26:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction	801d2ef			61			1920.2362505337223	collector priority 55
tree_tensor_sim_session	64_26	easy	64	selected_statevector	exact	challenge-64_26.statevector	skipped	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_26.statevector.json	quantum-junction-tree-tensor	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
tree_tensor_sim_session	64_26	easy	64	selected_statevector	exact	challenge-64_26.statevector	skipped	outputs/sim_11_26_34_41_49/json/challenge-64_26.statevector.json	quantum-junction	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	0.28644626401364803	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	0.2681470150128007	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	0.25920300697907805	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	0.2588160019367933	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	0.26292483508586884	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	0.25654864497482777	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial7:greedy:bd64:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260611	greedy	0.2633858690969646	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_all	mps	challenge-8_27.tree_tensor_mps:trial8:greedy:bd128:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260612	greedy	0.2608723228331655	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial10:mincut:bd32:seed20260614	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260614	mincut	0.058421841938979924	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial11:mincut:bd64:seed20260615	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260615	mincut	0.054780367994681	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial12:mincut:bd128:seed20260616	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260616	mincut	0.053897527046501637	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial13:greedy:bd32:seed20260617	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260617	greedy	0.05478259199298918	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial14:greedy:bd64:seed20260618	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260618	greedy	0.053990660002455115	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial15:greedy:bd128:seed20260619	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260619	greedy	0.05467951996251941	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial1:native:bd32:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260605	native	0.05773365404456854	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial2:native:bd64:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260606	native	0.05433861108031124	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial3:native:bd128:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260607	native	0.05418046598788351	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial4:rcm:bd32:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260608	rcm	0.055378576973453164	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial5:rcm:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260609	rcm	0.05447633995208889	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial6:rcm:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260610	rcm	0.05486835294868797	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial7:spectral:bd32:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260611	spectral	0.057512530009262264	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial8:spectral:bd64:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260612	spectral	0.05430268496274948	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	aer_tree_mps_pilot	mps	challenge-8_27.tree_tensor_mps:trial9:spectral:bd128:seed20260613	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260613	spectral	0.054141722968779504	graph_ordered_mps_fallback
tree_tensor_sim_session	8_27	moderate	8	collector_snapshot	collector	collector_selected:8_27	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from exact_statevector
tree_tensor_sim_session	8_27	moderate	8	exact_statevector	exact	collector_evidence:8_27:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
