challenge	difficulty	qubits	method	method_family	source_sessions	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
64_40	hard	64	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	no_data	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		0					classification=no_data; completed=0/6; exact_match=False; matches_previous=False; settings=
64_40	hard	64	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-64_40.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_40.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	161.10853242129087	graph_ordered_mps_fallback
64_40	hard	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=1057; snapped=1361
64_40	hard	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=1057; snapped=1361
64_40	hard	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_40	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from peaked_mpo_unswap_gpu
64_40	hard	64	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	challenge-64_40.peaked_mpo_unswap	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-64_40.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7	cuda	1000	8192	20260612		1840.6486675189808	mpo_iterative_cancellation_unswapping
64_40	hard	64	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	collector_evidence:64_40:1	unknown	outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-64_40.peaked_mpo_unswap.json	quantum-junction	801d2ef			19			1840.6486675189808	collector priority 70
64_40	hard	64	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
64_40	hard	64	quimb_degree_cpu	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/degree_cpu/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260609	degree		graph_ordered_mps_fallback
64_40	hard	64	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
64_40	hard	64	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
64_40	hard	64	quimb_identity_cpu	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/identity_cpu/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260610	identity		graph_ordered_mps_fallback
64_40	hard	64	quimb_mid_cpu	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mid_cpu/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	256	20260611	weighted_spectral		graph_ordered_mps_fallback
64_40	hard	64	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
64_40	hard	64	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-64_40.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_40.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
64_40	hard	64	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-64_40.tno	started	outputs/tno_sim_cpu/json/challenge-64_40.tno.json	quantum-junction	6a48044	numpy		32				local-late
64_41	hard	64	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	no_data	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		0					classification=no_data; completed=0/8; exact_match=False; matches_previous=False; settings=
64_41	hard	64	aer_mps_pilot	mps	quantum_peak_session,tree_tensor_sim_session	collector_evidence:64_41:1	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
64_41	hard	64	aer_mps_pilot	mps	tree_tensor_sim_session	mps_distill_pilot	unstable_top1_vs_aggregate	../quantum-junction-tree-tensor/agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction-tree-tensor	019dc8c		4096	64			76.766011039416	ok_trials=6; expected=6
64_41	hard	64	aer_mps_pilot	mps	quantum_peak_session,tree_tensor_sim_session	mps_distill_pilot	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			76.766011039416	ok_trials=6; expected=6
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	quantum-junction-tree-tensor	ebe2a6a		4096	64	12345			-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session,tree_tensor_sim_session	challenge-64_41.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	quantum-junction	ebe2a6a		4096	64	12345			
64_41	hard	64	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-64_41.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_41.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	156.32305501075462	graph_ordered_mps_fallback
64_41	hard	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=958; snapped=1494
64_41	hard	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=958; snapped=1494
64_41	hard	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_41	unstable_top1_vs_aggregate	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from aer_mps_pilot
64_41	hard	64	collector_snapshot	collector	quantum_peak_session	collector_selected:64_41	unstable_top1_vs_aggregate	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from aer_mps_pilot
64_41	hard	64	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-64_41.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-64_41.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
64_41	hard	64	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-64_41.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-64_41.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
64_41	hard	64	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-64_41.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_41.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
64_41	hard	64	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-64_41.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-64_41.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
64_41	hard	64	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-64_41.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_41.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
64_41	hard	64	selected_statevector	exact	tree_tensor_sim_session	challenge-64_41.statevector	skipped	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.statevector.json	quantum-junction-tree-tensor	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
64_41	hard	64	selected_statevector	exact	quantum_peak_session,tree_tensor_sim_session	challenge-64_41.statevector	skipped	outputs/sim_11_26_34_41_49/json/challenge-64_41.statevector.json	quantum-junction	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
64_41	hard	64	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-64_41.tno	started	outputs/tno_sim_cpu/json/challenge-64_41.tno.json	quantum-junction	6a48044	numpy		32				local-late
64_44	very_hard	64	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	no_data	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		0					classification=no_data; completed=0/6; exact_match=False; matches_previous=False; settings=
64_44	very_hard	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=4300; snapped=1445
64_44	very_hard	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=4300; snapped=1445
64_44	very_hard	64	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	challenge-64_44.peaked_mpo_unswap	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-64_44.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7		1000	8192	20260612			mpo_iterative_cancellation_unswapping
64_44	very_hard	64	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-64_44.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-64_44.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
64_44	very_hard	64	quimb_degree_cpu	quimb	tree_tensor_sim_session	challenge-64_44.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/degree_cpu/json/challenge-64_44.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260609	degree		graph_ordered_mps_fallback
64_44	very_hard	64	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-64_44.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-64_44.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
64_44	very_hard	64	quimb_identity_cpu	quimb	tree_tensor_sim_session	challenge-64_44.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/identity_cpu/json/challenge-64_44.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260610	identity		graph_ordered_mps_fallback
64_44	very_hard	64	quimb_mid_cpu	quimb	tree_tensor_sim_session	challenge-64_44.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mid_cpu/json/challenge-64_44.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	256	20260611	weighted_spectral		graph_ordered_mps_fallback
64_44	very_hard	64	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-64_44.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-64_44.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
64_44	very_hard	64	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-64_44.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_44.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
72_45	very_hard	72	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	no_data	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		0					classification=no_data; completed=0/6; exact_match=False; matches_previous=False; settings=
72_45	very_hard	72	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=4344; snapped=1372
72_45	very_hard	72	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=4344; snapped=1372
72_45	very_hard	72	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	challenge-72_45.peaked_mpo_unswap	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-72_45.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7		1000	8192	20260612			mpo_iterative_cancellation_unswapping
72_45	very_hard	72	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-72_45.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-72_45.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
72_45	very_hard	72	quimb_degree_cpu	quimb	tree_tensor_sim_session	challenge-72_45.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/degree_cpu/json/challenge-72_45.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260609	degree		graph_ordered_mps_fallback
72_45	very_hard	72	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-72_45.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-72_45.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
72_45	very_hard	72	quimb_identity_cpu	quimb	tree_tensor_sim_session	challenge-72_45.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/identity_cpu/json/challenge-72_45.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260610	identity		graph_ordered_mps_fallback
72_45	very_hard	72	quimb_mid_cpu	quimb	tree_tensor_sim_session	challenge-72_45.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mid_cpu/json/challenge-72_45.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	256	20260611	weighted_spectral		graph_ordered_mps_fallback
72_45	very_hard	72	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-72_45.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-72_45.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
72_45	very_hard	72	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-72_45.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-72_45.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
80_46	very_hard	80	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	no_data	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		0					classification=no_data; completed=0/6; exact_match=False; matches_previous=False; settings=
80_46	very_hard	80	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=5257; snapped=1688
80_46	very_hard	80	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=5257; snapped=1688
80_46	very_hard	80	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	challenge-80_46.peaked_mpo_unswap	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-80_46.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7		1000	8192	20260612			mpo_iterative_cancellation_unswapping
80_46	very_hard	80	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-80_46.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-80_46.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
80_46	very_hard	80	quimb_degree_cpu	quimb	tree_tensor_sim_session	challenge-80_46.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/degree_cpu/json/challenge-80_46.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260609	degree		graph_ordered_mps_fallback
80_46	very_hard	80	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-80_46.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-80_46.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
80_46	very_hard	80	quimb_identity_cpu	quimb	tree_tensor_sim_session	challenge-80_46.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/identity_cpu/json/challenge-80_46.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260610	identity		graph_ordered_mps_fallback
80_46	very_hard	80	quimb_mid_cpu	quimb	tree_tensor_sim_session	challenge-80_46.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mid_cpu/json/challenge-80_46.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	256	20260611	weighted_spectral		graph_ordered_mps_fallback
80_46	very_hard	80	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-80_46.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-80_46.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
80_46	very_hard	80	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-80_46.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-80_46.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
88_47	very_hard	88	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	no_data	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		0					classification=no_data; completed=0/6; exact_match=False; matches_previous=False; settings=
88_47	very_hard	88	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=5647; snapped=1801
88_47	very_hard	88	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=5647; snapped=1801
88_47	very_hard	88	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	challenge-88_47.peaked_mpo_unswap	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-88_47.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7		1000	8192	20260612			mpo_iterative_cancellation_unswapping
88_47	very_hard	88	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-88_47.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-88_47.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
88_47	very_hard	88	quimb_degree_cpu	quimb	tree_tensor_sim_session	challenge-88_47.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/degree_cpu/json/challenge-88_47.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260609	degree		graph_ordered_mps_fallback
88_47	very_hard	88	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-88_47.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-88_47.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
88_47	very_hard	88	quimb_identity_cpu	quimb	tree_tensor_sim_session	challenge-88_47.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/identity_cpu/json/challenge-88_47.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260610	identity		graph_ordered_mps_fallback
88_47	very_hard	88	quimb_mid_cpu	quimb	tree_tensor_sim_session	challenge-88_47.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mid_cpu/json/challenge-88_47.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	256	20260611	weighted_spectral		graph_ordered_mps_fallback
88_47	very_hard	88	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-88_47.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-88_47.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
88_47	very_hard	88	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-88_47.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-88_47.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
8_1	very_easy	8	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		12288	64				classification=exact_match; completed=4/4; exact_match=True; matches_previous=True; settings=cheap_check:2048/bd32x2; confirm:4096/bd64x2
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial10:greedy:bd32:seed20260614	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260614	greedy	0.01994010992348194	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial11:greedy:bd64:seed20260615	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260615	greedy	0.01986033096909523	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial12:greedy:bd128:seed20260616	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260616	greedy	0.0204784891102463	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial1:native:bd32:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260605	native	0.02037573605775833	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial2:native:bd64:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260606	native	0.01971915806643665	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial3:native:bd128:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260607	native	0.019961379934102297	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial4:rcm:bd32:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260608	rcm	0.019703658996149898	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial5:rcm:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260609	rcm	0.019807863049209118	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial6:rcm:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260610	rcm	0.019766817102208734	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial7:spectral:bd32:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260611	spectral	0.019705610815435648	graph_ordered_mps_fallback
